x_cat1,x_num1,train_x_num1,train_x_num2,train_x_num3,train_x_num4,train_x_num5,train_x_num6,train_x_num7,train_x_num8,train_x_num9,train_x_num10,train_x_num11,train_x_num12,train_x_num13,train_x_num14,train_x_num15,train_x_num16,train_x_num17,train_x_num18,train_x_num19,train_x_num20,train_x_num21,train_x_num22,train_x_num23,cards_x_cat2,cards_x_date1,label
240,2485.09,1393910.7300000002,37,76492.17000000003,0.0,0.0,9.0,28.0,0.0,0.0,38000.0,38492.17,0.0,0.0,0.0,,0.0,0.0,38000.0,0.0,1.0,1.0,0.4434395736311599,0.4058397249567138,0,1210348800.0,0
211,4003.85,2197572.58,439,91801.71000000008,2.0,0.0,34.0,403.0,2300.0,0.0,46617.13000000001,42884.580000000045,0.0,0.0,0.0,67052.84000000008,2300.0,1427.37,21021.5,0.0,2.0,9.0,0.4428671085208368,1.3596476012747742,0,1231171200.0,0
211,2660.99,11714670.68,143,2857460.4,0.0,1.0,50.0,92.0,0.0,2000.0,1441673.87,1413786.53,703660.12,1642292.2200000002,167449.15,,2000.0,0.0,187470.0,10000.0,3.0,4.0,0.7968302264939648,0.8118660848647636,0,1228579200.0,0
211,2172.05,10315569.909999998,796,2013462.37,1.0,0.0,134.0,661.0,3200.0,0.0,996353.2099999995,1013909.16,403359.94000000006,951324.6,16976.0,137782.32000000007,3200.0,873.9,41434.929999999986,3557.78,4.0,10.0,0.8270661359132936,1.6645940424690602,0,1171036800.0,0
355,160024.67,62780764.37999998,100,7485454.2,3.0,4.0,41.0,52.0,85000.0,32800.0,3659080.84,3708573.36,0.0,4333822.0,645483.3599999999,100000.0,117800.0,0.0,1724946.99,0.0,6.0,35.0,1.10476822026741,5.555316234161514,1,1365004800.0,0
358,306.86,10044746.929999998,45,186426.82,0.0,10.0,18.0,17.0,0.0,18500.0,115668.6,52258.22,560.0,0.0,0.0,80939.69,9500.0,0.0,0.0,35400.0,4.0,3.0,0.9029235493443456,0.9610646805481121,0,1227283200.0,0
288,15055.95,5119866.130000001,634,303797.09,4.0,1.0,63.0,566.0,39300.0,400.0,135604.71,128492.38000000006,55448.09,0.0,33711.65,139655.33999999994,39300.0,1198.1,1083.91,33200.0,3.0,9.0,0.5503304189656524,1.5437247453785812,0,1209052800.0,0
294,909.22,3715305.260000002,642,800588.3400000004,0.0,1.0,27.0,614.0,0.0,2000.0,400747.4,397840.94,0.0,17170.0,0.0,392118.73999999993,0.0,6374.6,382925.0,2000.0,2.0,10.0,0.3384963217861884,1.8066961403058976,0,1217779200.0,0
365,0.5,2067178.280000004,116,53986.88000000001,0.0,0.0,114.0,2.0,0.0,0.0,13938.37,40048.51,0.0,0.0,0.0,40048.51,0.0,0.0,13938.37,0.0,4.0,2.0,0.343870160168088,0.1915652570442302,0,1224518400.0,0
284,115.5,250223.0900000001,268,192903.34000000003,2.0,96.0,92.0,78.0,800.0,84000.0,95643.87,12459.469999999998,0.0,0.0,0.0,76979.76999999999,84800.0,985.99,0.0,27588.87,4.0,4.0,0.638847964513534,0.7946966086026277,0,1214755200.0,0
238,188.02,645554.5299999996,744,110584.23000000221,0.0,8.0,18.0,718.0,0.0,5900.0,55543.60999999999,49140.61999999877,29352.84,0.0,0.0,54025.21999999877,1900.0,0.0,90.77,4015.4,3.0,12.0,0.3196375621413832,1.9613719544470405,0,1204300800.0,1
275,95.45,86301.31999999999,2,540.0,0.0,1.0,1.0,0.0,0.0,300.0,240.0,0.0,240.0,0.0,0.0,,0.0,0.0,0.0,300.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0,1230048000.0,0
443,261.2,135622.69000000006,1225,213918.5899999998,0.0,0.0,142.0,1083.0,0.0,0.0,106987.08000000005,106931.51000000011,0.0,0.0,0.0,107072.07000000014,0.0,1899.5800000000006,104945.94,1.0,3.0,13.0,0.5967900202837068,2.6626910539498208,0,1230998400.0,0
493,809.06,431648.4499999998,585,236573.50000000003,10.0,0.0,57.0,518.0,21500.0,0.0,97398.26,117675.24000000002,0.0,0.0,73412.0,123442.39000000006,21500.0,5034.11,12565.5,419.5,3.0,11.0,0.5604877137853888,2.423177787035047,0,1221667200.0,0
259,194.59,798895.6499999996,196,205950.75,0.0,2.0,29.0,165.0,0.0,1600.0,103000.0,101350.75,0.0,39070.0,99700.0,33114.03,600.0,0.0,0.0,28651.720000000016,2.0,6.0,0.507712308261743,1.1459918823575803,0,1225814400.0,0
280,3868.28,8131671.300000004,251,652116.3100000006,5.0,6.0,46.0,194.0,35200.0,11500.0,287255.3099999999,318161.0,0.0,222434.18,7200.0,118650.2,38000.0,1783.83,219942.2,8700.0,2.0,7.0,0.5388771177710736,1.026203680459825,0,1221408000.0,0
358,89.37,755598.2599999999,263,630454.7400000003,2.0,4.0,120.0,137.0,21300.0,3400.0,293957.02,311797.71999999986,47891.57000000002,25357.01,3647.62,111625.87,22200.0,0.0,220093.22,4533.47,3.0,5.0,0.6897336071751013,1.0428624976739391,0,1227628800.0,0
211,6987.5,4175662.1899999976,686,2935907.539999997,6.0,7.0,115.0,558.0,59900.0,23000.0,1415164.98,1437842.5599999996,324617.9499999999,984639.6800000002,5011.0,332618.91000000003,62900.0,3306.88,1158024.0,25118.45,6.0,23.0,0.9486328754458476,2.0790382128921,0,1187971200.0,0
497,1278.27,402602.54999999993,402,108996.11000000002,2.0,3.0,39.0,358.0,2200.0,3200.0,52438.0,51158.11000000001,0.0,240.0,1100.0,101131.91,3200.0,624.2,0.0,2700.0,2.0,14.0,0.4912623068080148,1.9938459645758213,0,1220112000.0,0
204,30226.39,15855144.080000002,132,116293.2,1.0,6.0,26.0,99.0,2000.0,5600.0,49950.0,58743.2,0.0,0.0,0.0,56571.19999999999,7600.0,702.0,7250.0,4000.0,1.0,5.0,0.4534303740855227,0.8809289609647972,0,1204128000.0,0
478,780.26,16082276.900000004,22,321986.2,0.0,0.0,14.0,8.0,0.0,0.0,164600.0,157386.2,0.0,0.0,0.0,12486.2,0.0,0.0,133700.0,18600.0,3.0,2.0,0.9607689228305228,0.646206172658864,0,1226678400.0,0
288,73432.31,27856454.750000004,42,304107.85999999987,1.0,5.0,27.0,9.0,55860.56,9000.0,88264.30000000002,150983.0,67220.56,0.0,0.0,,0.0,0.0,7000.0,29415.0,2.0,3.0,0.6599120175960898,0.7156093726283553,0,1211385600.0,0
418,0.0,2484162.5,1622,1676559.4100000006,0.0,0.0,1559.0,63.0,0.0,0.0,817797.4099999997,858762.0,0.0,132242.0,0.0,226551.50000000003,0.0,0.0,1262590.9099999995,55175.0,164.0,7.0,44.61619184963458,1.7573375583870183,0,1418745600.0,1
201,2260.81,1460321.1699999985,1863,158360.18999999986,18.0,0.0,18.0,1827.0,71900.0,0.0,6140.480000000001,80319.71000000004,0.0,0.0,0.0,84518.23,71900.0,805.06,1100.0,36.9,2.0,16.0,0.3076377341336613,3.18822914138174,0,1209484800.0,0
409,1345.25,746158.1900000002,987,270884.35,0.0,3.0,57.0,927.0,0.0,1600.0,135777.09999999998,133507.2500000001,0.0,0.0,0.0,173105.55000000008,100.0,3357.8,92621.0,1500.0,2.0,11.0,0.4259973527767352,1.8386355849615457,0,1225036800.0,0
365,3.09,1608502.1400000006,352,407175.04999999993,16.0,3.0,27.0,306.0,26000.0,2100.0,177873.90000000005,201201.15,50000.0,47443.98,0.0,49595.21000000001,26500.0,562.0,190746.08,12327.78,2.0,13.0,0.5444805749143825,3.00325423824491,0,1217001600.0,0
240,18755.8,1721833.8800000006,709,540261.2900000005,11.0,3.0,76.0,619.0,61678.5,1100.0,207356.1,270126.6899999998,3478.5,0.0,97757.39,166062.82999999993,59300.0,1936.7,182342.63,28829.24,4.0,11.0,0.6439226706238879,1.8790262211875748,0,1226592000.0,0
374,375.23,443253.22,58,35229.5,13.0,0.0,1.0,44.0,18600.0,0.0,30.0,16599.5,5000.0,0.0,0.0,16429.5,13600.0,200.0,0.0,0.0,1.0,2.0,0.4564354645876384,0.5494276552006823,0,1218643200.0,0
351,4752.45,4221721.94,1111,61681.35000000013,4.0,0.0,65.0,1042.0,6800.0,0.0,13463.75,41417.600000000064,0.0,0.0,0.0,43349.420000000086,6800.0,822.8299999999998,10709.1,0.0,3.0,13.0,0.54430380259438,2.4833405128216417,0,1222444800.0,0
493,1.79,124244.53999999998,379,40442.20000000002,30.0,1.0,13.0,335.0,11600.0,4500.0,9012.42,15329.77999999999,0.0,0.0,6600.42,17143.37999999999,16100.0,86.5,0.0,511.9,4.0,10.0,0.5361012208430143,1.2837401954766388,0,1204041600.0,0
315,14368.85,3952021.84,465,360377.93000000017,0.0,0.0,54.0,411.0,0.0,0.0,188986.9,171391.03,12072.39,164526.64,122433.29,58485.43,0.0,2860.18,0.0,0.0,3.0,11.0,0.6306250985187184,1.5690756532199155,0,1230393600.0,0
366,1216.73,484485.1800000003,1137,142418.56999999995,1.0,3.0,32.0,1101.0,1600.0,500.0,69998.04,70320.52999999997,51059.03999999999,15510.53,1320.0,54232.69999999999,2100.0,1169.3,9280.0,0.0,2.0,15.0,0.35955138864494607,2.6303804637510226,0,1212768000.0,0
257,157.49,544883.91,175,89124.76999999997,0.0,2.0,37.0,136.0,0.0,2000.0,44711.76000000001,42413.01000000002,0.0,27138.07,0.0,43555.790000000015,2000.0,155.1,15275.81,1000.0,5.0,9.0,0.7364267858313931,1.3092074895689898,0,1224172800.0,0
499,168.3,1048911.4700000002,67,149328.08000000002,1.0,1.0,21.0,44.0,10200.0,2000.0,63631.64,73496.43999999999,0.0,0.0,0.0,80526.07999999997,10200.0,0.0,53602.0,5000.0,2.0,4.0,0.5498414147691576,0.7920722413504783,0,1216483200.0,0
490,1316.75,4986865.809999998,444,8349643.68,0.0,0.0,122.0,322.0,0.0,0.0,4151046.66,4198597.02,0.0,6242609.8,0.0,151170.98000000007,0.0,4791.99,1191421.44,747049.47,4.0,6.0,0.9172456665300658,1.0102043459185972,0,1185552000.0,1
280,11555.76,5470151.739999985,486,67417.07,0.0,2.0,15.0,469.0,0.0,2000.0,38895.7,26521.370000000006,0.0,0.0,0.0,26311.370000000006,2000.0,230.0,0.0,0.0,1.0,9.0,0.2435204342420069,1.717243102576571,0,1213459200.0,0
351,2595.39,4946190.099999997,121,526232.76,37.0,9.0,9.0,66.0,186507.76,11000.0,44178.0,284547.0,16307.76,138200.0,0.0,,174400.0,0.0,135685.0,60800.0,5.0,4.0,0.8469720100349469,0.7604366123627507,0,1220630400.0,0
271,0.0,9179292.339999998,162,6347519.6099999985,0.0,0.0,105.0,57.0,0.0,0.0,3153693.7199999983,3193825.89,0.0,1495047.9500000004,0.0,,0.0,0.0,113064.95,0.0,3.0,2.0,0.7236847908791957,0.588371898941911,0,1210521600.0,0
366,39.57,794112.7899999991,792,164182.1400000001,0.0,0.0,46.0,746.0,0.0,0.0,84922.86000000003,79259.27999999996,0.0,0.0,55815.8,99128.92999999996,0.0,1217.41,6020.0,2000.0,2.0,10.0,0.4420658727229193,1.8156922723995816,0,1220457600.0,0
201,11556.33,4324261.709999999,1170,298278.11000000004,8.0,10.0,21.0,1131.0,99100.0,21800.0,46110.21,131267.89999999994,0.0,0.0,0.0,132532.44999999995,103900.0,2777.2699999999995,41000.0,17514.39,2.0,20.0,0.3130758604793187,3.3671667437408703,0,1219507200.0,0
332,313.22,728317.7899999998,43,155871.63000000006,14.0,2.0,2.0,25.0,48000.0,9600.0,29974.0,68297.62999999998,0.0,20000.0,0.0,,124100.0,0.0,0.0,0.0,2.0,2.0,0.5577733510227171,0.5542047068934521,0,1204819200.0,0
366,0.0,26182670.95999999,344,2209178.020000001,0.0,0.0,220.0,124.0,0.0,0.0,1113191.0299999996,1095986.99,44502.2,1345696.1299999994,219190.48000000004,479526.1099999999,0.0,4708.5,112726.29,2807.19,4.0,5.0,0.7532245569844057,0.950358663153006,0,1220630400.0,0
280,28060.5,13509433.99,372,3352918.56,6.0,1.0,171.0,194.0,205593.5,800.0,1477111.95,1669413.11,147393.5,194323.5,49308.0,123103.62,59000.0,2257.67,975561.93,226.92,5.0,11.0,1.028473119648552,1.3648139074353345,0,1208620800.0,0
214,0.0,672.91,22,133268.21000000002,0.0,0.0,9.0,13.0,0.0,0.0,66634.91,66633.29999999999,0.0,0.0,0.0,90759.21,0.0,0.0,40006.0,2503.0,6.0,10.0,2.1213203435596424,4.949747468305833,0,1440864000.0,1
259,88.92,754237.7900000006,1388,1041847.0699999994,10.0,4.0,234.0,1140.0,20600.0,1000.0,500444.7200000001,519802.3500000006,0.0,123818.26,0.0,209142.20000000013,21600.0,3187.8,72781.72999999997,44278.74000000001,5.0,15.0,0.9429254765721437,2.22578935669634,0,1235059200.0,0
410,12.74,2688547.0600000042,156,473320.2300000001,0.0,2.0,26.0,128.0,0.0,10000.0,236732.6,226587.63,0.0,40053.03,0.0,44419.22,0.0,2080.7,204608.0,162062.44000000006,2.0,4.0,0.4726704842744943,0.7141169158435589,0,1223308800.0,0
366,1801.22,627234.8800000005,672,575570.5800000001,4.0,2.0,319.0,347.0,19200.0,2000.0,268970.3,285400.2799999999,0.0,0.0,0.0,392260.8499999999,19200.0,550.0,139516.72999999998,24043.0,5.0,8.0,1.0029627046780347,1.2989632485696112,0,1232121600.0,0
294,3.01,164142.50000000006,123,33917.93,20.0,3.0,17.0,83.0,10800.0,3400.0,6165.02,13552.91,0.0,1510.0,0.0,13662.69,14200.0,73.6,2429.5,2042.14,2.0,8.0,0.5539296944293053,1.3041318145021716,0,1208361600.0,0
389,164.1,2798701.7300000004,308,798003.5900000011,0.0,0.0,18.0,290.0,0.0,0.0,399168.0,398835.59000000096,0.0,261598.0,6940.0,183835.59000000052,68000.0,0.0,274630.0,3000.0,1.0,11.0,0.3232478369404618,1.5524318727861273,0,1221580800.0,0
409,1505.18,1583260.49,336,29476.950000000015,1.0,0.0,21.0,314.0,2111.82,0.0,12880.29,14484.839999999986,2381.82,0.0,0.0,25923.23999999999,0.0,895.0099999999999,0.0,276.87999999999994,2.0,16.0,0.4155590525758021,2.5144069079976465,0,1208620800.0,0
493,1141.64,175228.84999999992,2221,167034.97999999966,2.0,3.0,304.0,1912.0,800.0,1100.0,82811.48,82323.50000000022,0.0,0.0,0.0,136873.77999999982,1100.0,1253.6199999999994,11000.0,16807.579999999998,10.0,72.0,1.3533047818869361,6.528068214491122,0,1225555200.0,0
440,0.0,5936.3899999999985,335,372839.62000000005,0.0,0.0,259.0,76.0,0.0,0.0,198514.0,174325.62000000026,0.0,174325.62000000026,0.0,51164.0,0.0,0.0,124058.0,23292.0,70.0,11.0,22.17831774003109,3.864367132317183,1,1440864000.0,1
410,0.29,37087.49,60,808.5799999999998,0.0,0.0,2.0,58.0,0.0,0.0,400.0,408.57999999999987,0.0,0.0,0.0,708.5799999999998,0.0,0.0,0.0,100.0,1.0,13.0,0.2881040655200304,2.9056303527867366,0,1226246400.0,0
493,69596.36,6788828.420000003,181,1080815.4599999995,0.0,0.0,95.0,86.0,0.0,0.0,536966.3200000001,543849.1400000001,0.0,127183.33,93815.83,76404.44,0.0,3703.7,83998.46,10402.86,3.0,7.0,0.7658228214394859,0.8998910609449497,0,1207152000.0,1
443,797.66,2248992.4299999992,961,4480303.490000001,0.0,0.0,450.0,511.0,0.0,0.0,2230916.67,2249386.82,0.0,294758.0,3178.0,1953496.56,0.0,47307.0,2180638.8000000003,925.13,17.0,18.0,3.0950533228295685,3.025631611126829,0,1215360000.0,0
249,2.84,224381.08,251,249254.3100000001,0.0,0.0,102.0,149.0,0.0,0.0,124627.17000000006,124627.13999999994,0.0,7500.0,0.0,132355.52999999994,0.0,3011.9,103984.0,2402.88,53.0,48.0,9.18166816559117,8.198354254221902,1,1413907200.0,0
204,22909.17,6826412.399999998,622,548280.7999999998,16.0,1.0,11.0,594.0,87600.0,2000.0,197470.76,261210.04,0.0,0.0,0.0,41406.24000000001,89600.0,343.68,10000.0,0.0,2.0,16.0,0.3660012331616151,2.615555752943504,0,1207152000.0,0
292,896.75,1468782.6100000006,448,274899.1299999999,0.0,0.0,44.0,404.0,0.0,0.0,127831.07,147068.05999999994,0.0,82467.16,0.0,60937.30000000004,0.0,3574.67,127820.0,0.0,2.0,9.0,0.4780406450890055,1.4776582773357845,0,1206115200.0,0
489,0.0,104090.28,4063,3590794.7,0.0,0.0,2462.0,1601.0,0.0,0.0,1793392.5000000002,1797402.2000000004,0.0,1810346.3000000003,0.0,2329.44,0.0,0.0,1775208.5900000012,2910.370000000001,110.0,53.0,25.087305958441178,14.024377391395802,0,1434211200.0,0
321,1369.5,487745.01999999967,1361,131869.50999999992,32.0,0.0,27.0,1302.0,21600.0,0.0,43381.17000000001,66888.34000000008,0.0,2100.0,33569.17,58051.65000000008,21600.0,2774.110000000001,11049.0,1162.38,2.0,18.0,0.3996187443342397,2.1857349624108795,0,1218988800.0,0
409,32.85,44900.54,538,22171.600000000053,0.0,0.0,24.0,514.0,0.0,0.0,11225.750000000002,10945.850000000008,0.0,0.0,2987.67,17425.85,0.0,103.67,13.28,1641.1299999999806,1.0,5.0,0.2880258082686833,0.6790106193068463,0,1215187200.0,0
238,52990.73,48790186.27999999,114,408931.86,0.0,56.0,49.0,9.0,0.0,153100.0,236266.86,19565.0,30000.0,0.0,183022.63,2971.0,11500.0,0.0,50273.23,131165.0,4.0,3.0,0.7968863887306806,0.7970707464864686,0,1204300800.0,0
238,1310.94,1510764.8300000003,245,170418.3300000001,1.0,0.0,29.0,215.0,7400.0,0.0,73665.01,89353.32000000002,42800.01,24500.0,0.0,41918.84,7400.0,1835.1,46308.0,3105.4,3.0,7.0,0.4752219126486048,1.1312544256184174,0,1204300800.0,1
493,0.0,35552.4,17,21545.0,1.0,1.0,6.0,9.0,1700.0,28.0,9074.0,10743.0,56.0,0.0,0.0,1774.5,1700.0,0.5,18014.0,0.0,1.0,2.0,0.4830458915396479,0.8164965809277259,0,1418745600.0,1
219,1944.48,858819.2499999999,305,54372.52000000005,10.0,2.0,12.0,281.0,23300.0,2500.0,4278.9,24293.620000000006,0.0,0.0,0.0,26894.65,23300.0,899.16,0.0,2500.0,1.0,7.0,0.3284559366135893,1.0677107320452686,0,1225468800.0,0
204,21.58,3264954.2300000004,84,451816.93000000005,3.0,1.0,32.0,48.0,23500.0,2000.0,192451.53,233865.4,0.0,233735.4,172018.18,,25500.0,0.0,0.0,130.0,3.0,15.0,0.6389151433378876,2.7761057769876407,0,1210953600.0,0
267,0.0,1374634.93,61,66375.3,1.0,7.0,20.0,33.0,10000.0,15500.0,23200.0,17675.3,0.0,0.0,0.0,40773.3,10000.0,102.0,0.0,15500.0,2.0,4.0,0.6945163361480208,0.7333587976225691,0,1221667200.0,0
201,6.97,66821.23000000001,355,24686.700000000004,8.0,1.0,4.0,342.0,12800.0,500.0,369.9,11016.799999999996,0.0,0.0,0.0,11227.699999999995,13300.0,159.0,0.0,0.0,1.0,18.0,0.4196434545311264,4.353083519596358,0,1206115200.0,0
267,1375.5,2569880.6300000004,113,189501.08,3.0,25.0,12.0,73.0,25000.0,36500.0,70560.0,57441.08,0.0,40800.0,0.0,77194.52,61500.0,200.0,8750.0,0.0,1.0,6.0,0.3986477484460184,0.9408333880740164,0,1212681600.0,0
284,166.21,409632.3000000004,995,839475.37,1.0,3.0,339.0,652.0,20000.0,9200.0,400668.41000000015,409606.96000000025,0.0,62346.34,0.0,288040.58000000013,20000.0,4870.8,240837.31,220230.93,7.0,11.0,1.4590744082801699,1.8018693062297824,0,1208448000.0,0
271,9938.59,5682667.569999998,189,3700834.3300000015,4.0,0.0,36.0,149.0,44000.0,0.0,1809562.2900000003,1847272.04,0.0,40.31,0.0,165478.12999999995,44000.0,459.14,0.01,7587.289999999997,3.0,6.0,0.6094020882298924,0.9877765590774767,0,1210521600.0,0
288,3380.28,6046800.769999998,998,727621.7200000004,3.0,1.0,46.0,948.0,7100.0,600.0,326074.25,393847.4699999999,78100.0,56533.0,0.0,297126.11,7100.0,5122.41,278045.0,5595.2,3.0,12.0,0.4370680538673702,2.1750471593655827,0,1209052800.0,0
395,824.85,1789839.4800000002,324,460759.7,3.0,4.0,53.0,264.0,9000.0,3800.0,180945.82,267013.88,100000.0,102128.0,83289.21,58129.49,9800.0,167.5,84459.0,22590.0,4.0,8.0,0.6305546891987671,1.331382289667856,0,1222790400.0,0
321,59.52,391827.85,109,13750.200000000004,6.0,0.0,1.0,102.0,6800.0,0.0,5.0,6945.200000000002,0.0,0.0,0.0,5064.870000000001,6800.0,0.0,0.0,1885.33,1.0,12.0,0.3124038313563934,1.6860570754095074,0,1174752000.0,0
267,6.91,69953.64999999997,614,33565.50000000001,4.0,1.0,87.0,522.0,2200.0,100.0,14569.850000000004,16695.649999999976,0.0,0.0,0.0,29067.560000000016,2300.0,376.8,0.0,1821.14,3.0,15.0,0.5824759292285537,2.6729269577726407,0,1226764800.0,0
478,1796.97,577089.2,134,20927.479999999945,1.0,0.0,0.0,133.0,10000.0,0.0,0.0,10927.480000000014,10695.0,0.0,0.0,,10000.0,0.0,0.0,232.4799999999996,1.0,4.0,0.0971285862357264,0.5700680118942698,0,1195056000.0,0
204,1.1,2152.2000000000007,2,41.16,0.0,1.0,1.0,0.0,0.0,21.16,20.0,0.0,21.16,20.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0,1253376000.0,0
395,433.12,3188347.3100000015,535,609377.91,17.0,0.0,47.0,471.0,107800.0,0.0,211044.76000000004,290533.15000000014,0.0,71709.0,148651.5,177261.86000000007,107800.0,6572.6,91525.0,5857.95,3.0,12.0,0.5918008205962729,1.7390262010097222,0,1211904000.0,0
321,54.75,1573962.4199999997,328,710170.6800000002,12.0,1.0,38.0,277.0,201500.0,500.0,153734.65,354436.0300000001,299900.0,30000.0,0.0,259580.86000000013,101500.0,148.81,1.01,19040.0,4.0,10.0,0.735616691412178,2.069383480832561,0,1221753600.0,0
257,3088.89,372283.00000000006,355,185306.74,3.0,1.0,102.0,249.0,3900.0,1000.0,88936.71,91470.02999999996,0.0,0.0,55597.21000000001,117054.82999999994,4900.0,4210.0,363.7,3181.0,4.0,5.0,0.7427813527082073,1.0195140347219718,0,1221753600.0,0
201,165335.69,30060647.94,95,451185.48999999976,0.0,8.0,66.0,21.0,0.0,10667.9,181343.29000000007,259174.3,81255.36,249000.0,4920.0,,7500.0,0.0,28168.24,3014.3,8.0,4.0,1.0733651177750922,0.7086700781591306,0,1206201600.0,0
490,216011.83,28916276.27,521,11351517.279999996,17.0,20.0,135.0,349.0,205400.0,210500.0,5443012.710000001,5492604.570000001,217200.0,2020936.42,3371303.45,308201.3,199700.0,8714.0,2725930.400000001,51871.88,4.0,11.0,0.8291227883084638,1.4825211705153256,0,1205337600.0,0
267,503.29,5538593.799999997,300,1110151.55,2.0,71.0,56.0,171.0,25300.0,322200.0,537014.43,225637.12,20000.0,17000.0,361287.6600000001,369046.97,145500.0,1143.37,0.0,196173.55,4.0,8.0,0.73747563626406,1.5690135260035738,0,1220544000.0,0
284,978.2,1128188.6700000009,670,105622.13000000003,0.0,0.0,19.0,651.0,0.0,0.0,52874.58000000001,52747.55000000002,0.0,0.0,47150.28000000001,49490.86000000002,0.0,2131.79,5610.0,8.0,2.0,10.0,0.2948617739333093,1.9350800379734243,0,1223481600.0,0
259,85.71,453431.70000000007,695,97387.6799999999,5.0,1.0,49.0,640.0,10600.0,400.0,37677.08,48710.6000000001,0.0,0.0,0.0,61365.99000000013,11000.0,473.3,11000.0,11474.670000000006,6.0,13.0,0.6170535502869273,2.3868155236576776,0,1230048000.0,0
271,392.18,323309.0899999997,511,110369.60999999996,54.0,1.0,13.0,443.0,54000.0,800.0,1264.0200000000002,54305.59000000005,0.0,0.0,0.0,52063.38000000004,54000.0,652.4,806.4,1965.23,2.0,10.0,0.5053960904081786,1.7150462758710754,0,1222444800.0,0
365,154.78,315447.09000000014,274,236637.75,1.0,0.0,83.0,190.0,2800.0,0.0,115512.01,118325.74000000002,30000.0,90.0,3865.33,98040.28000000004,2800.0,860.0,67021.0,3961.14,3.0,6.0,0.7364257156330631,1.0794018101321377,0,1207324800.0,0
426,0.0,121.04999999999998,30,69451.65,0.0,0.0,12.0,18.0,0.0,0.0,34728.3,34723.35,0.0,0.0,0.0,34728.35,0.0,0.0,32788.3,1935.0,10.0,16.0,5.291502622129181,8.660254037844387,0,1445011200.0,0
445,35.67,644225.6400000001,1992,2885131.9499999983,4.0,5.0,411.0,1572.0,12020.0,5000.0,1430252.4400000004,1437859.5099999998,14683.97,313815.25,0.0,312810.49000000017,5800.0,10007.410000000002,8528.01,31237.890000000007,7.0,20.0,1.2916768183338851,3.4624659846508314,0,1222790400.0,0
489,3793.49,1084570.5900000005,322,73117.60000000006,11.0,3.0,29.0,279.0,33900.0,3500.0,4647.3200000000015,31070.280000000013,0.0,0.0,0.0,30967.640000000025,34400.0,746.26,2800.0,3300.0,3.0,9.0,0.5379217632700489,1.6111093349562668,0,1204041600.0,0
267,249.84,214899.9,1287,198983.97999999992,0.0,3.0,140.0,1144.0,0.0,2920.0,99487.46000000002,96576.52000000002,0.0,0.0,0.0,88039.29000000002,0.0,3770.2,96805.96000000002,7324.69,4.0,26.0,0.7632498856201075,4.698599696674147,0,1215792000.0,0
490,1713.69,414941.9900000002,370,79274.7,3.0,0.0,19.0,348.0,3400.0,0.0,35310.92,40563.78000000001,0.0,0.0,0.0,39842.78000000002,3400.0,480.6,21800.0,12500.0,2.0,11.0,0.3832881784778805,2.0478322737169163,0,1218297600.0,0
366,3454.8,932628.7000000014,1276,243760.14000000016,5.0,4.0,41.0,1226.0,4500.0,4500.0,113727.43,121032.71000000036,300.0,20107.75,0.0,138058.88,33700.0,2338.9,0.0,48820.75,3.0,14.0,0.44240537154218396,2.4376225348133613,0,1215532800.0,0
365,17593.48,29639220.820000004,529,564678.5499999998,6.0,12.0,42.0,469.0,71500.0,46100.0,228740.14,218338.4099999999,0.0,30000.0,0.0,191922.41999999995,91500.0,289.5,212000.0,38699.25,3.0,17.0,0.5872357860035872,3.3422172003907216,0,1216483200.0,0
497,506.59,438035.82,665,74660.58000000003,0.0,0.0,24.0,641.0,0.0,0.0,36350.8,38309.78000000001,0.0,0.0,29776.48000000001,40526.01,0.0,2855.6,0.0,0.0,1.0,8.0,0.2915392532520629,1.660949988354023,0,1216396800.0,0
267,8.53,1834883.4599999983,387,352777.05999999994,3.0,1.0,47.0,336.0,3400.0,2000.0,185982.1,161394.9599999999,0.0,75524.95,20366.8,173771.46000000002,3400.0,1778.2,5604.3,72331.35000000003,3.0,10.0,0.5821778624859801,1.5957178530696843,0,1219939200.0,0
365,128.11,272115.9300000001,474,93298.14,0.0,2.0,50.0,422.0,0.0,1200.0,45076.35999999999,47021.78000000003,0.0,17713.0,0.0,31895.720000000005,1200.0,101.4,42111.9,276.12000000000006,3.0,7.0,0.4771323082896225,1.3597676352848995,0,1218211200.0,0
499,8.85,633946.569999999,264,197749.14,2.0,0.0,62.0,200.0,13600.0,0.0,85747.01,98402.13,0.0,11892.49,0.0,137276.65999999995,13600.0,75.6,4400.0,17000.0,3.0,8.0,0.6301049579748728,1.2115039973041235,0,1216137600.0,0
418,1131.96,4011406.3099999977,265,1646593.8400000003,0.0,9.0,117.0,139.0,0.0,17700.0,817772.1,811121.7399999999,0.0,556145.84,95232.43,58154.56999999999,0.0,50.0,790206.0,146605.0,8.0,6.0,1.3751713528401377,0.9850708311360664,0,1212163200.0,0
351,3916.8,931791.2499999992,899,243338.18,0.0,8.0,43.0,848.0,0.0,21500.0,119678.8,102159.38000000003,72910.58,69865.1,0.0,69475.20000000003,21500.0,1108.2599999999998,579.04,7900.0,2.0,12.0,0.3711487407379792,2.1567582506173832,0,1447516800.0,0
